review_id,sentiment,main_category,subcategory,severity,confidence,evidence,branch_id,created_at,branch_name,source,rating,evidence_2,content,additional_evidence,more_evidence,final_evidence
rev_11678,0.5,PRICE,PRICE_PROMOTION,1.0,0.9,được free shipping,branch_times_city,2026-05-08T08:21:11+07:00,Times City,grabfood,1,,"đây là lần thứ 2 mình order đồ của pizza express. có 3 cơ sở ở hà nội nên được free shipping và đồ ăn đem đến rất nhanh, còn nóng hổi. khá ưng! đồ ăn ko hẳn là ngon đặc sắc nhưng so với giá cả rẻ hơn các quán khác thì như vậy là oke. mình chỉ ko hài lòng bạn nhân viên trực tổng đài. thái độ nghe điện của bạn ấy làm mình tưởng gọi điện nhầm. hic. ngoài ra còn hơi nói ngọng nữa ko gây được thiện cảm với khách hàng. hy vọng cửa hàng sớm khắc phục!",,,
rev_11678,0.5,FOOD,FOOD_TEMPERATURE,1.0,0.95,"đồ ăn đem đến rất nhanh, còn nóng hổi",branch_times_city,2026-05-08T08:21:11+07:00,Times City,grabfood,1,,"đây là lần thứ 2 mình order đồ của pizza express. có 3 cơ sở ở hà nội nên được free shipping và đồ ăn đem đến rất nhanh, còn nóng hổi. khá ưng! đồ ăn ko hẳn là ngon đặc sắc nhưng so với giá cả rẻ hơn các quán khác thì như vậy là oke. mình chỉ ko hài lòng bạn nhân viên trực tổng đài. thái độ nghe điện của bạn ấy làm mình tưởng gọi điện nhầm. hic. ngoài ra còn hơi nói ngọng nữa ko gây được thiện cảm với khách hàng. hy vọng cửa hàng sớm khắc phục!",,,
rev_11678,0.5,PRICE,PRICE_VALUE_FOR_MONEY,1.0,0.9,so với giá cả rẻ hơn các quán khác thì như vậy là oke,branch_times_city,2026-05-08T08:21:11+07:00,Times City,grabfood,1,,"đây là lần thứ 2 mình order đồ của pizza express. có 3 cơ sở ở hà nội nên được free shipping và đồ ăn đem đến rất nhanh, còn nóng hổi. khá ưng! đồ ăn ko hẳn là ngon đặc sắc nhưng so với giá cả rẻ hơn các quán khác thì như vậy là oke. mình chỉ ko hài lòng bạn nhân viên trực tổng đài. thái độ nghe điện của bạn ấy làm mình tưởng gọi điện nhầm. hic. ngoài ra còn hơi nói ngọng nữa ko gây được thiện cảm với khách hàng. hy vọng cửa hàng sớm khắc phục!",,,
rev_11678,-0.5,SERVICE,SERVICE_STAFF_ATTITUDE,2.0,0.95,thái độ nghe điện của bạn ấy làm mình tưởng gọi điện nhầm. hic. ngoài ra còn hơi nói ngọng nữa ko gây được thiện cảm với khách hàng,branch_times_city,2026-05-08T08:21:11+07:00,Times City,grabfood,1,,"đây là lần thứ 2 mình order đồ của pizza express. có 3 cơ sở ở hà nội nên được free shipping và đồ ăn đem đến rất nhanh, còn nóng hổi. khá ưng! đồ ăn ko hẳn là ngon đặc sắc nhưng so với giá cả rẻ hơn các quán khác thì như vậy là oke. mình chỉ ko hài lòng bạn nhân viên trực tổng đài. thái độ nghe điện của bạn ấy làm mình tưởng gọi điện nhầm. hic. ngoài ra còn hơi nói ngọng nữa ko gây được thiện cảm với khách hàng. hy vọng cửa hàng sớm khắc phục!",,,
rev_11690,1.0,FOOD,FOOD_TASTE,1.0,1.0,cháo trai ăn rất ngon,branch_times_city,2026-05-08T08:39:14+07:00,Times City,facebook,1,,"cháo trai ăn rất ngon, quán hơi nhỏ. một người ghét ăn cháo cho biết.",,,
rev_11690,-0.5,AMBIENCE,AMBIENCE_SEATING,2.0,0.9,quán hơi nhỏ,branch_times_city,2026-05-08T08:39:14+07:00,Times City,facebook,1,,"cháo trai ăn rất ngon, quán hơi nhỏ. một người ghét ăn cháo cho biết.",,,
rev_11685,1.0,SERVICE,SERVICE_WAIT_TIME,1.0,0.95,phục vụ rất nhanh gọn,branch_kim_nguu,2026-05-08T08:41:37+07:00,Kim Ngưu,facebook,1,,phục vụ rất nhanh gọn. đồ ăn ngon. tươi. rẻ,,,
rev_11685,0.5,FOOD,FOOD_TASTE,1.0,0.95,đồ ăn ngon,branch_kim_nguu,2026-05-08T08:41:37+07:00,Kim Ngưu,facebook,1,,phục vụ rất nhanh gọn. đồ ăn ngon. tươi. rẻ,,,
rev_11685,0.5,FOOD,FOOD_FRESHNESS,1.0,0.95,tươi,branch_kim_nguu,2026-05-08T08:41:37+07:00,Kim Ngưu,facebook,1,,phục vụ rất nhanh gọn. đồ ăn ngon. tươi. rẻ,,,
rev_11685,0.5,PRICE,PRICE_VALUE_FOR_MONEY,1.0,0.95,rẻ,branch_kim_nguu,2026-05-08T08:41:37+07:00,Kim Ngưu,facebook,1,,phục vụ rất nhanh gọn. đồ ăn ngon. tươi. rẻ,,,
rev_11687,1.0,FOOD,FOOD_TASTE,1.0,1.0,ngon tuyệt vời!!!,branch_giai_phong,2026-05-08T08:43:30+07:00,Giải Phóng,internal_feedback,1,,"hôm nay ăn lần đầu tiên đi ăn ở quán, cũng do một người bạn giới thiệu thôi. phải nói là thích nhất món cá hấp xì dầu và gà hấp là sen. ngon tuyệt vời!!!",,,
rev_11698,0.5,FOOD,FOOD_TEMPERATURE,1.0,0.95,now ship đến vẫn nóng hổi,branch_truong_dinh,2026-05-08T08:46:23+07:00,Trương Định,grabfood,1,,"thỉnh thoảng nhỡ nhàng, lười nấu là lại gọi cơm rang về ăn. con trai mình ngoài cơm mẹ rang với cơm rang bà dung thì ko ăn ở đâu hết, 1 mình cu cậu có thể ăn hết 1s cơm rang với thịt bò (dưa thì phần mẹ cháu ), trong khi bình thường chỉ ăn 1 bát con cơm trắng. dạo này quán để dưa bò trong hộp nhựa nên đỡ bị đổ mất nước sốt, now ship đến vẫn nóng hổi, cơm ngoài giòn trong mềm, dưa vàng chua vừa đủ, thịt bò nguyên miếng ko bị vụn. so yummy ",,,
rev_11698,1.0,FOOD,FOOD_TASTE,1.0,0.95,"cơm ngoài giòn trong mềm, dưa vàng chua vừa đủ, thịt bò nguyên miếng ko bị vụn. so yummy",branch_truong_dinh,2026-05-08T08:46:23+07:00,Trương Định,grabfood,1,,"thỉnh thoảng nhỡ nhàng, lười nấu là lại gọi cơm rang về ăn. con trai mình ngoài cơm mẹ rang với cơm rang bà dung thì ko ăn ở đâu hết, 1 mình cu cậu có thể ăn hết 1s cơm rang với thịt bò (dưa thì phần mẹ cháu ), trong khi bình thường chỉ ăn 1 bát con cơm trắng. dạo này quán để dưa bò trong hộp nhựa nên đỡ bị đổ mất nước sốt, now ship đến vẫn nóng hổi, cơm ngoài giòn trong mềm, dưa vàng chua vừa đủ, thịt bò nguyên miếng ko bị vụn. so yummy ",,,
rev_11698,0.5,FOOD,FOOD_PRESENTATION,1.0,0.85,quán để dưa bò trong hộp nhựa nên đỡ bị đổ mất nước sốt,branch_truong_dinh,2026-05-08T08:46:23+07:00,Trương Định,grabfood,1,,"thỉnh thoảng nhỡ nhàng, lười nấu là lại gọi cơm rang về ăn. con trai mình ngoài cơm mẹ rang với cơm rang bà dung thì ko ăn ở đâu hết, 1 mình cu cậu có thể ăn hết 1s cơm rang với thịt bò (dưa thì phần mẹ cháu ), trong khi bình thường chỉ ăn 1 bát con cơm trắng. dạo này quán để dưa bò trong hộp nhựa nên đỡ bị đổ mất nước sốt, now ship đến vẫn nóng hổi, cơm ngoài giòn trong mềm, dưa vàng chua vừa đủ, thịt bò nguyên miếng ko bị vụn. so yummy ",,,
rev_11684,0.5,AMBIENCE,AMBIENCE_DECOR,1.0,0.9,"quán khá lớn, nhiều tầng, và khá là sang trọng",branch_vincom,2026-05-08T08:51:20+07:00,Vincom,google_maps,1,,"️ vị trí: quán nằm trên đường đoàn trần nghiệp, rất dễ tìm. quán lúc nào cũng đông khách hết, nên nếu các bạn đi nhiều người thì mình khuyến khích là nên đặc bàn trước nhé. đặc biệt là có phòng riêng nếu bạn đi nhóm nhiều người nhé !
️ không gian : quán khá lớn, nhiều tầng, và khá là sang trọng và sạch sẽ 
️ menu: menu quán khá phong phú, có nhiều sự lựa chọn, đồ ăn hấp dẫn, vừa miệng, khá ngon, nhưng giá cả hơi đắc xíu
️ phục vụ: nhân viên phục vụ cui vẻ nhiệt tình và rất là chu đáo !",,,
rev_11684,0.5,AMBIENCE,AMBIENCE_CLEANLINESS,1.0,0.95,sạch sẽ,branch_vincom,2026-05-08T08:51:20+07:00,Vincom,google_maps,1,,"️ vị trí: quán nằm trên đường đoàn trần nghiệp, rất dễ tìm. quán lúc nào cũng đông khách hết, nên nếu các bạn đi nhiều người thì mình khuyến khích là nên đặc bàn trước nhé. đặc biệt là có phòng riêng nếu bạn đi nhóm nhiều người nhé !
️ không gian : quán khá lớn, nhiều tầng, và khá là sang trọng và sạch sẽ 
️ menu: menu quán khá phong phú, có nhiều sự lựa chọn, đồ ăn hấp dẫn, vừa miệng, khá ngon, nhưng giá cả hơi đắc xíu
️ phục vụ: nhân viên phục vụ cui vẻ nhiệt tình và rất là chu đáo !",,,
rev_11684,0.5,FOOD,FOOD_TASTE,1.0,0.95,"đồ ăn hấp dẫn, vừa miệng, khá ngon",branch_vincom,2026-05-08T08:51:20+07:00,Vincom,google_maps,1,,"️ vị trí: quán nằm trên đường đoàn trần nghiệp, rất dễ tìm. quán lúc nào cũng đông khách hết, nên nếu các bạn đi nhiều người thì mình khuyến khích là nên đặc bàn trước nhé. đặc biệt là có phòng riêng nếu bạn đi nhóm nhiều người nhé !
️ không gian : quán khá lớn, nhiều tầng, và khá là sang trọng và sạch sẽ 
️ menu: menu quán khá phong phú, có nhiều sự lựa chọn, đồ ăn hấp dẫn, vừa miệng, khá ngon, nhưng giá cả hơi đắc xíu
️ phục vụ: nhân viên phục vụ cui vẻ nhiệt tình và rất là chu đáo !",,,
rev_11684,-0.5,PRICE,PRICE_VALUE_FOR_MONEY,2.0,0.9,giá cả hơi đắc xíu,branch_vincom,2026-05-08T08:51:20+07:00,Vincom,google_maps,1,,"️ vị trí: quán nằm trên đường đoàn trần nghiệp, rất dễ tìm. quán lúc nào cũng đông khách hết, nên nếu các bạn đi nhiều người thì mình khuyến khích là nên đặc bàn trước nhé. đặc biệt là có phòng riêng nếu bạn đi nhóm nhiều người nhé !
️ không gian : quán khá lớn, nhiều tầng, và khá là sang trọng và sạch sẽ 
️ menu: menu quán khá phong phú, có nhiều sự lựa chọn, đồ ăn hấp dẫn, vừa miệng, khá ngon, nhưng giá cả hơi đắc xíu
️ phục vụ: nhân viên phục vụ cui vẻ nhiệt tình và rất là chu đáo !",,,
rev_11684,1.0,SERVICE,SERVICE_STAFF_ATTITUDE,1.0,0.95,nhân viên phục vụ cui vẻ nhiệt tình và rất là chu đáo !,branch_vincom,2026-05-08T08:51:20+07:00,Vincom,google_maps,1,,"️ vị trí: quán nằm trên đường đoàn trần nghiệp, rất dễ tìm. quán lúc nào cũng đông khách hết, nên nếu các bạn đi nhiều người thì mình khuyến khích là nên đặc bàn trước nhé. đặc biệt là có phòng riêng nếu bạn đi nhóm nhiều người nhé !
️ không gian : quán khá lớn, nhiều tầng, và khá là sang trọng và sạch sẽ 
️ menu: menu quán khá phong phú, có nhiều sự lựa chọn, đồ ăn hấp dẫn, vừa miệng, khá ngon, nhưng giá cả hơi đắc xíu
️ phục vụ: nhân viên phục vụ cui vẻ nhiệt tình và rất là chu đáo !",,,
rev_11684,0.5,AMBIENCE,AMBIENCE_SEATING,1.0,0.9,có phòng riêng nếu bạn đi nhóm nhiều người nhé !,branch_vincom,2026-05-08T08:51:20+07:00,Vincom,google_maps,1,,"️ vị trí: quán nằm trên đường đoàn trần nghiệp, rất dễ tìm. quán lúc nào cũng đông khách hết, nên nếu các bạn đi nhiều người thì mình khuyến khích là nên đặc bàn trước nhé. đặc biệt là có phòng riêng nếu bạn đi nhóm nhiều người nhé !
️ không gian : quán khá lớn, nhiều tầng, và khá là sang trọng và sạch sẽ 
️ menu: menu quán khá phong phú, có nhiều sự lựa chọn, đồ ăn hấp dẫn, vừa miệng, khá ngon, nhưng giá cả hơi đắc xíu
️ phục vụ: nhân viên phục vụ cui vẻ nhiệt tình và rất là chu đáo !",,,
rev_11672,1.0,FOOD,FOOD_TASTE,1.0,0.95,"thịt cực mềm, thấm và đậm vị, ăn rất đưa cơm",branch_vincom,2026-05-08T08:59:41+07:00,Vincom,google_maps,1,,"mình đã order món thịt kho tàu ở tầm vị hơn chục lần rồi. không đợt nào thất vọng. thịt cực mềm, thấm và đậm vị, ăn rất đưa cơm. chồng mình tuy người nước ngoài, nhưng cực kết món này của tầm vị, 1 mình 1 phần ăn hết veo. có khi ăn liên tục 2 ngày mà vẫn không chán luôn í. thật ra phần thịt này khá to, nếu người việt mình ăn thì cũng phải 2 người ăn mới hết. recommend món này và rau muống xào, chả lá lốt ở đây. ngon xuất sắc mọi người ạ",,,
rev_11672,0.5,FOOD,FOOD_PORTION,1.0,0.9,"phần thịt này khá to, nếu người việt mình ăn thì cũng phải 2 người ăn mới hết",branch_vincom,2026-05-08T08:59:41+07:00,Vincom,google_maps,1,,"mình đã order món thịt kho tàu ở tầm vị hơn chục lần rồi. không đợt nào thất vọng. thịt cực mềm, thấm và đậm vị, ăn rất đưa cơm. chồng mình tuy người nước ngoài, nhưng cực kết món này của tầm vị, 1 mình 1 phần ăn hết veo. có khi ăn liên tục 2 ngày mà vẫn không chán luôn í. thật ra phần thịt này khá to, nếu người việt mình ăn thì cũng phải 2 người ăn mới hết. recommend món này và rau muống xào, chả lá lốt ở đây. ngon xuất sắc mọi người ạ",,,
rev_11692,1.0,FOOD,FOOD_TASTE,1.0,0.95,"ngon tuyệt vời. vị trà nổi rõ luôn, không ngọt gắt mà rất thanh mát dễ uống.",branch_ly_quoc_su,2026-05-08T09:06:31+07:00,Lý Quốc Sư,google_maps,1,,"hôm nay được thử cốc trà sữa trân châu size l thêm sơi qq 70% đường. quả đúng như giang hồ đồn đại. ngon tuyệt vời. vị trà nổi rõ luôn, không ngọt gắt mà rất thanh mát dễ uống.
không gian quán thì tuyệt đẹp để check in sống ảo, quán có 4 tầng sạch sẽ và ấm cúng.
cốc trà chago rất dễ thương và bắt mắt
nhân viên chuyên nghiệp, ngoan và nhiệt tình.
riêng khoản dắt xe cho khách mình đánh giá rất cao so với các quán trà sữa khác.
có lẽ cũng vì thế mà quán lúc nào cũng đông khách hơn hẳn so với các quán khác cùng khu vực.",,,
rev_11692,1.0,AMBIENCE,AMBIENCE_DECOR,1.0,0.95,"không gian quán thì tuyệt đẹp để check in sống ảo, quán có 4 tầng sạch sẽ và ấm cúng.",branch_ly_quoc_su,2026-05-08T09:06:31+07:00,Lý Quốc Sư,google_maps,1,,"hôm nay được thử cốc trà sữa trân châu size l thêm sơi qq 70% đường. quả đúng như giang hồ đồn đại. ngon tuyệt vời. vị trà nổi rõ luôn, không ngọt gắt mà rất thanh mát dễ uống.
không gian quán thì tuyệt đẹp để check in sống ảo, quán có 4 tầng sạch sẽ và ấm cúng.
cốc trà chago rất dễ thương và bắt mắt
nhân viên chuyên nghiệp, ngoan và nhiệt tình.
riêng khoản dắt xe cho khách mình đánh giá rất cao so với các quán trà sữa khác.
có lẽ cũng vì thế mà quán lúc nào cũng đông khách hơn hẳn so với các quán khác cùng khu vực.",,,
rev_11692,0.5,FOOD,FOOD_PRESENTATION,1.0,0.9,cốc trà chago rất dễ thương và bắt mắt,branch_ly_quoc_su,2026-05-08T09:06:31+07:00,Lý Quốc Sư,google_maps,1,,"hôm nay được thử cốc trà sữa trân châu size l thêm sơi qq 70% đường. quả đúng như giang hồ đồn đại. ngon tuyệt vời. vị trà nổi rõ luôn, không ngọt gắt mà rất thanh mát dễ uống.
không gian quán thì tuyệt đẹp để check in sống ảo, quán có 4 tầng sạch sẽ và ấm cúng.
cốc trà chago rất dễ thương và bắt mắt
nhân viên chuyên nghiệp, ngoan và nhiệt tình.
riêng khoản dắt xe cho khách mình đánh giá rất cao so với các quán trà sữa khác.
có lẽ cũng vì thế mà quán lúc nào cũng đông khách hơn hẳn so với các quán khác cùng khu vực.",,,
rev_11692,1.0,SERVICE,SERVICE_STAFF_ATTITUDE,1.0,0.95,"nhân viên chuyên nghiệp, ngoan và nhiệt tình.",branch_ly_quoc_su,2026-05-08T09:06:31+07:00,Lý Quốc Sư,google_maps,1,,"hôm nay được thử cốc trà sữa trân châu size l thêm sơi qq 70% đường. quả đúng như giang hồ đồn đại. ngon tuyệt vời. vị trà nổi rõ luôn, không ngọt gắt mà rất thanh mát dễ uống.
không gian quán thì tuyệt đẹp để check in sống ảo, quán có 4 tầng sạch sẽ và ấm cúng.
cốc trà chago rất dễ thương và bắt mắt
nhân viên chuyên nghiệp, ngoan và nhiệt tình.
riêng khoản dắt xe cho khách mình đánh giá rất cao so với các quán trà sữa khác.
có lẽ cũng vì thế mà quán lúc nào cũng đông khách hơn hẳn so với các quán khác cùng khu vực.",,,
rev_11692,1.0,SERVICE,SERVICE_PROFESSIONALISM,1.0,0.9,riêng khoản dắt xe cho khách mình đánh giá rất cao,branch_ly_quoc_su,2026-05-08T09:06:31+07:00,Lý Quốc Sư,google_maps,1,,"hôm nay được thử cốc trà sữa trân châu size l thêm sơi qq 70% đường. quả đúng như giang hồ đồn đại. ngon tuyệt vời. vị trà nổi rõ luôn, không ngọt gắt mà rất thanh mát dễ uống.
không gian quán thì tuyệt đẹp để check in sống ảo, quán có 4 tầng sạch sẽ và ấm cúng.
cốc trà chago rất dễ thương và bắt mắt
nhân viên chuyên nghiệp, ngoan và nhiệt tình.
riêng khoản dắt xe cho khách mình đánh giá rất cao so với các quán trà sữa khác.
có lẽ cũng vì thế mà quán lúc nào cũng đông khách hơn hẳn so với các quán khác cùng khu vực.",,,
rev_11682,-0.5,SERVICE,SERVICE_ACCURACY,3.0,1.0,mình đặt mì gà sốt kem phủ phô mai mà lại ship cho mình mì gì đây b?,branch_vo_chi_cong,2026-05-08T09:12:55+07:00,Võ Chí Công,shopeefood,0,,mình đặt mì gà sốt kem phủ phô mai mà lại ship cho mình mì gì đây b?,,,
rev_11634,0.5,FOOD,FOOD_TASTE,1.0,0.95,nói chung cũng ổn đồ ăn cũng có vẻ chất lượng,branch_vo_chi_cong,2026-05-08T09:13:00+07:00,Võ Chí Công,google_maps,1,,"buổi trưa gọi thử cơm ở cơm ngon mẹ nấu, nghe tên là đã muốn ăn rồi 
nói chung cũng ổn đồ ăn cũng có vẻ chất lượng
sẽ ghé quán lần sau",,,
rev_11667,0.5,FOOD,FOOD_TASTE,1.0,0.95,đồ ăn khá oki,branch_aeon_mall_ha_dong,2026-05-08T09:15:37+07:00,Aeon Mall Hà Đông,facebook,1,,"quán quen và khách quen. đồ ăn khá oki và giá cả cũng hợp lý - rẻ. có miến trộn, bánh đa trộn, và món nước. nhưng mình không muốn lựa gì nên cứ gọi trộn lẫn (cả bánh đa và miến luôn). ăn cũng vừa miệng và khá nhiều, đầy đủ thức ăn. vẫn cứ ủng hộ thường xuyên",,,
rev_11667,0.5,PRICE,PRICE_VALUE_FOR_MONEY,1.0,0.95,giá cả cũng hợp lý - rẻ,branch_aeon_mall_ha_dong,2026-05-08T09:15:37+07:00,Aeon Mall Hà Đông,facebook,1,,"quán quen và khách quen. đồ ăn khá oki và giá cả cũng hợp lý - rẻ. có miến trộn, bánh đa trộn, và món nước. nhưng mình không muốn lựa gì nên cứ gọi trộn lẫn (cả bánh đa và miến luôn). ăn cũng vừa miệng và khá nhiều, đầy đủ thức ăn. vẫn cứ ủng hộ thường xuyên",,,
rev_11667,0.5,FOOD,FOOD_PORTION,1.0,0.9,"khá nhiều, đầy đủ thức ăn",branch_aeon_mall_ha_dong,2026-05-08T09:15:37+07:00,Aeon Mall Hà Đông,facebook,1,,"quán quen và khách quen. đồ ăn khá oki và giá cả cũng hợp lý - rẻ. có miến trộn, bánh đa trộn, và món nước. nhưng mình không muốn lựa gì nên cứ gọi trộn lẫn (cả bánh đa và miến luôn). ăn cũng vừa miệng và khá nhiều, đầy đủ thức ăn. vẫn cứ ủng hộ thường xuyên",,,
rev_11662,1.0,FOOD,FOOD_TASTE,1.0,1.0,"phần bún đậu thịt ngon dã man, thịt vô cùng ngon giòn ngọt, ko có tí mỡ béo nào luôn, đậu hũ giòn ăn cùng rau ngon phải biết",branch_truong_dinh,2026-05-08T09:16:00+07:00,Trương Định,internal_feedback,1,,"phần bún đậu thịt ngon dã man, thịt vô cùng ngon giòn ngọt, ko có tí mỡ béo nào luôn, đậu hũ giòn ăn cùng rau ngon phải biết",,,
rev_11683,1.0,AMBIENCE,AMBIENCE_SEATING,1.0,0.9,không gian lại rộng rãi như vậy,branch_cau_giay,2026-05-08T09:16:31+07:00,Cầu Giấy,shopeefood,1,,"quán trung tâm, từ ngoài không nghĩ không gian lại rộng rãi như vậy. 
góc nào cũng sống ảo được. đồ uống ngon, trang trí màu sắc cũng chau chuốt, giá lại còn rẻ. cứ như làm cho vui. :d",,,
rev_11683,1.0,AMBIENCE,AMBIENCE_DECOR,1.0,0.95,góc nào cũng sống ảo được. trang trí màu sắc cũng chau chuốt,branch_cau_giay,2026-05-08T09:16:31+07:00,Cầu Giấy,shopeefood,1,,"quán trung tâm, từ ngoài không nghĩ không gian lại rộng rãi như vậy. 
góc nào cũng sống ảo được. đồ uống ngon, trang trí màu sắc cũng chau chuốt, giá lại còn rẻ. cứ như làm cho vui. :d",,,
rev_11683,0.5,FOOD,FOOD_TASTE,1.0,0.95,đồ uống ngon,branch_cau_giay,2026-05-08T09:16:31+07:00,Cầu Giấy,shopeefood,1,,"quán trung tâm, từ ngoài không nghĩ không gian lại rộng rãi như vậy. 
góc nào cũng sống ảo được. đồ uống ngon, trang trí màu sắc cũng chau chuốt, giá lại còn rẻ. cứ như làm cho vui. :d",,,
rev_11683,1.0,PRICE,PRICE_VALUE_FOR_MONEY,1.0,0.95,giá lại còn rẻ,branch_cau_giay,2026-05-08T09:16:31+07:00,Cầu Giấy,shopeefood,1,,"quán trung tâm, từ ngoài không nghĩ không gian lại rộng rãi như vậy. 
góc nào cũng sống ảo được. đồ uống ngon, trang trí màu sắc cũng chau chuốt, giá lại còn rẻ. cứ như làm cho vui. :d",,,
rev_11631,0.5,FOOD,FOOD_PORTION,1.0,0.9,đồ ăn đầy đặn,branch_aeon_mall_ha_dong,2026-05-08T09:23:20+07:00,Aeon Mall Hà Đông,grabfood,1,,"đồ ăn đầy đặn ngon k hề đắt so với chất lượng và số lượng, nhiều đồ free nhân viên thái độ okie . mất cái k có góc sống ảo quán kiểu cũ kỹ lâu rồinhanh nhẹn. sẽ quay lại thử thêm các món khác :) de chang kum 85 trần duy hưng",,,
rev_11631,0.5,FOOD,FOOD_TASTE,1.0,0.95,ngon,branch_aeon_mall_ha_dong,2026-05-08T09:23:20+07:00,Aeon Mall Hà Đông,grabfood,1,,"đồ ăn đầy đặn ngon k hề đắt so với chất lượng và số lượng, nhiều đồ free nhân viên thái độ okie . mất cái k có góc sống ảo quán kiểu cũ kỹ lâu rồinhanh nhẹn. sẽ quay lại thử thêm các món khác :) de chang kum 85 trần duy hưng",,,
rev_11631,0.5,PRICE,PRICE_PORTION_FAIRNESS,1.0,0.9,k hề đắt so với chất lượng và số lượng,branch_aeon_mall_ha_dong,2026-05-08T09:23:20+07:00,Aeon Mall Hà Đông,grabfood,1,,"đồ ăn đầy đặn ngon k hề đắt so với chất lượng và số lượng, nhiều đồ free nhân viên thái độ okie . mất cái k có góc sống ảo quán kiểu cũ kỹ lâu rồinhanh nhẹn. sẽ quay lại thử thêm các món khác :) de chang kum 85 trần duy hưng",,,
rev_11631,0.5,SERVICE,SERVICE_STAFF_ATTITUDE,1.0,0.95,nhân viên thái độ okie,branch_aeon_mall_ha_dong,2026-05-08T09:23:20+07:00,Aeon Mall Hà Đông,grabfood,1,,"đồ ăn đầy đặn ngon k hề đắt so với chất lượng và số lượng, nhiều đồ free nhân viên thái độ okie . mất cái k có góc sống ảo quán kiểu cũ kỹ lâu rồinhanh nhẹn. sẽ quay lại thử thêm các món khác :) de chang kum 85 trần duy hưng",,,
rev_11631,-0.5,AMBIENCE,AMBIENCE_DECOR,2.0,0.9,mất cái k có góc sống ảo quán kiểu cũ kỹ lâu rồi,branch_aeon_mall_ha_dong,2026-05-08T09:23:20+07:00,Aeon Mall Hà Đông,grabfood,1,,"đồ ăn đầy đặn ngon k hề đắt so với chất lượng và số lượng, nhiều đồ free nhân viên thái độ okie . mất cái k có góc sống ảo quán kiểu cũ kỹ lâu rồinhanh nhẹn. sẽ quay lại thử thêm các món khác :) de chang kum 85 trần duy hưng",,,
rev_11637,0.5,FOOD,FOOD_TASTE,1.0,0.9,ăn khá ổn,branch_kim_nguu,2026-05-08T09:28:19+07:00,Kim Ngưu,shopeefood,1,,"mình gọi kem tự chọn, chè ngô và chè mít. ăn khá ổn. giá cao gấp đôi mấy hàng chè ở các khu đại học, nhưng chắc giá ngang chè phố cổ thôi.",,,
rev_11637,0.0,PRICE,PRICE_VALUE_FOR_MONEY,1.0,0.85,"giá cao gấp đôi mấy hàng chè ở các khu đại học, nhưng chắc giá ngang chè phố cổ thôi.",branch_kim_nguu,2026-05-08T09:28:19+07:00,Kim Ngưu,shopeefood,1,,"mình gọi kem tự chọn, chè ngô và chè mít. ăn khá ổn. giá cao gấp đôi mấy hàng chè ở các khu đại học, nhưng chắc giá ngang chè phố cổ thôi.",,,
rev_11632,1.0,AMBIENCE,AMBIENCE_DECOR,1.0,0.95,không gian rất ấm áp,branch_ly_quoc_su,2026-05-08T09:30:07+07:00,Lý Quốc Sư,grabfood,1,,quán gần công ty nên thương xuyên tới. không gian rất ấm áp. đồ uống rất ngon nữa. nếu ngày nào buồn buồn cũng có thể đến đây ngồi ngẩn ngơ 1 mình,,,
rev_11632,1.0,FOOD,FOOD_TASTE,1.0,0.95,đồ uống rất ngon nữa,branch_ly_quoc_su,2026-05-08T09:30:07+07:00,Lý Quốc Sư,grabfood,1,,quán gần công ty nên thương xuyên tới. không gian rất ấm áp. đồ uống rất ngon nữa. nếu ngày nào buồn buồn cũng có thể đến đây ngồi ngẩn ngơ 1 mình,,,
rev_11676,1.0,FOOD,FOOD_TASTE,1.0,0.95,"chân gà mình thấy ăn ngấm, giòn và ngon",branch_nguyen_chi_thanh,2026-05-08T09:31:43+07:00,Nguyễn Chí Thanh,internal_feedback,1,,"chân gà mình thấy ăn ngấm, giòn và ngon. gà khô thì lần đầu minh ăn của quán. cảm nhận đầu tiên mình thấy giòn ngon ngọt, khác hẳn các quán khác, k bị bột. trông sạch sẽ, lần sau mình sẽ đặt ăn tiếp",,,
rev_11676,0.5,FOOD,FOOD_PRESENTATION,1.0,0.8,trông sạch sẽ,branch_nguyen_chi_thanh,2026-05-08T09:31:43+07:00,Nguyễn Chí Thanh,internal_feedback,1,,"chân gà mình thấy ăn ngấm, giòn và ngon. gà khô thì lần đầu minh ăn của quán. cảm nhận đầu tiên mình thấy giòn ngon ngọt, khác hẳn các quán khác, k bị bột. trông sạch sẽ, lần sau mình sẽ đặt ăn tiếp",,,
rev_11668,-0.5,FOOD,FOOD_PRESENTATION,2.0,0.9,bánh đa bị cắt vụn ra như cho trẻ con ăn,branch_ly_quoc_su,2026-05-08T09:32:09+07:00,Lý Quốc Sư,facebook,0,,"bánh đa bị cắt vụn ra như cho trẻ con ăn. sợi bánh đa cũng mềm nhũn, nước còn nhiều trong hộp, vị cũng mặn, chán vô cùng. bánh đa trộn ngon là phải để sợi dài, ăn hơi khô 1 xíu.",,,
